studentId,timestamp,testId,mcq_correct,mcq_total,tf_correct,tf_total,mcq_question_1,mcq_answer_1,mcq_question_2,mcq_answer_2,mcq_question_3,mcq_answer_3,sa_question_1,sa_answer_1,sa_question_2,sa_answer_2,sa_question_3,sa_answer_3,sa_question_4,sa_answer_4,sa_question_5,sa_answer_5,sa_question_6,sa_answer_6,sa_question_7,sa_answer_7,sa_question_8,sa_answer_8,sa_question_9,sa_answer_9,sa_question_10,sa_answer_10,sa_question_11,sa_answer_11
S1ID86,2025-07-19T19:42:05.981Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",TWELVE HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,7,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,7,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,7,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,7,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,7,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,7,Please type in how old you are (enter numeric values only):,21
S1ID47,2025-07-19T23:53:31.311Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",NINE HERTZ,Please indicate your sex:,Male,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,5,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,7,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,7,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,2,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,9,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,4,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,7,Please type in how old you are (enter numeric values only):,23
S1ID87,2025-07-20T07:50:21.909Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",SIX HERTZ,Please indicate your sex:,Male,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,8,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,9,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,4,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,5,How CALM or STRESSED do YOU feel RIGHT NOW?,3,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,8,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,9,Please type in how old you are (enter numeric values only):,21
S1ID48,2025-07-20T08:29:58.444Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",THREE HERTZ,Please indicate your sex:,Male,"When you hold a phone to your head for a call, which ear do you usually listen with?",Left,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,9,How CALM or STRESSED do YOU feel RIGHT NOW?,1,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,3,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,4,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,6,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,9,Please type in how old you are (enter numeric values only):,45
S1ID88,2025-07-21T16:09:59.879Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",TWELVE HERTZ,Please indicate your sex:,Male,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,2,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,4,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,2,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,5,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,8,Please type in how old you are (enter numeric values only):,20
S1ID89,2025-07-21T16:19:59.876Y,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",TWELVE HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,4,How CALM or STRESSED do YOU feel RIGHT NOW?,5,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,5,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,4,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,5,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,4,Please type in how old you are (enter numeric values only):,29
S1ID49,2025-07-21T19:53:49.491Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",SIX HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Left,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,6,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,6,Please type in how old you are (enter numeric values only):,22
S1ID90,2025-07-21T23:18:44.901Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",NINE HERTZ,Please indicate your sex:,Male,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,7,How CALM or STRESSED do YOU feel RIGHT NOW?,1,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,9,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,9,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,9,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,7,How CALM or STRESSED do YOU feel RIGHT NOW?,1,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,9,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,9,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,9,Please type in how old you are (enter numeric values only):,28
S1ID91,2025-07-22T05:36:01.713Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",THREE HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,3,How CALM or STRESSED do YOU feel RIGHT NOW?,2,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,7,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,8,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,5,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,5,How CALM or STRESSED do YOU feel RIGHT NOW?,2,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,9,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,7,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,5,Please type in how old you are (enter numeric values only):,40
S1ID92,2025-07-23T04:36:29.215Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",TWELVE HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,2,How CALM or STRESSED do YOU feel RIGHT NOW?,8,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,4,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,2,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,8,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,2,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,5,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,2,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,8,Please type in how old you are (enter numeric values only):,22
S1ID50,2025-07-23T11:21:09.588Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",NINE HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Either,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,9,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,5,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,5,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,6,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,5,How CALM or STRESSED do YOU feel RIGHT NOW?,1,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,5,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,8,Please type in how old you are (enter numeric values only):,33
S1ID93,2025-07-23T19:26:58.103Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",TWELVE HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,8,How CALM or STRESSED do YOU feel RIGHT NOW?,7,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,5,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,5,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,5,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,5,Please type in how old you are (enter numeric values only):,35
S1ID51,2025-07-25T06:30:54.294Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",THREE HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Either,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,6,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,7,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,3,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,6,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,9,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,7,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,6,Please type in how old you are (enter numeric values only):,21
S1ID94,2025-07-25T10:09:59.879Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",NINE HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,2,How CALM or STRESSED do YOU feel RIGHT NOW?,8,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,2,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,2,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,2,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,2,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,4,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,1,Please type in how old you are (enter numeric values only):,35
S1ID52,2025-07-26T05:32:05.964Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",SIX HERTZ,Please indicate your sex:,Male,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,5,How CALM or STRESSED do YOU feel RIGHT NOW?,5,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,3,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,9,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,4,How CALM or STRESSED do YOU feel RIGHT NOW?,1,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,3,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,5,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,7,Please type in how old you are (enter numeric values only):,46
S1ID95,2025-07-26T23:18:44.901Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",THREE HERTZ,Please indicate your sex:,Male,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,5,How CALM or STRESSED do YOU feel RIGHT NOW?,5,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,7,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,4,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,7,How CALM or STRESSED do YOU feel RIGHT NOW?,8,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,6,Please type in how old you are (enter numeric values only):,45
S1ID96,2025-07-27T09:20:08.529Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",SIX HERTZ,Please indicate your sex:,Male,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,5,How CALM or STRESSED do YOU feel RIGHT NOW?,6,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,7,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,5,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,2,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,9,How CALM or STRESSED do YOU feel RIGHT NOW?,3,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,7,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,5,Please type in how old you are (enter numeric values only):,28
S1ID97,2025-07-27T22:10:03.994Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",TWELVE HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,6,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,5,Please type in how old you are (enter numeric values only):,24
S1ID98,2025-07-28T02:10:29.077Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",SIX HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Left,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,7,How CALM or STRESSED do YOU feel RIGHT NOW?,2,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,7,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,6,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,7,How CALM or STRESSED do YOU feel RIGHT NOW?,2,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,7,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,6,Please type in how old you are (enter numeric values only):,24
S1ID53,2025-07-28T13:33:40.774Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",NINE HERTZ,Please indicate your sex:,Male,"When you hold a phone to your head for a call, which ear do you usually listen with?",Left,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,6,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,6,Please type in how old you are (enter numeric values only):,28
S1ID99,2025-07-29T08:11:09.588Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",TWELVE HERTZ,Please indicate your sex:,Male,"When you hold a phone to your head for a call, which ear do you usually listen with?",Female,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,5,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,6,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,4,How CALM or STRESSED do YOU feel RIGHT NOW?,3,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,4,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,3,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,4,Please type in how old you are (enter numeric values only):,38
S1ID100,2025-07-29T08:55:47.320Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",TWELVE HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Left,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,7,How CALM or STRESSED do YOU feel RIGHT NOW?,7,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,4,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,4,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,5,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,9,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,4,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,9,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,7,Please type in how old you are (enter numeric values only):,45
S1ID54,2025-07-29T11:21:49.963Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",SIX HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Left,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,6,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,7,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,8,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,6,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,6,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,9,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,8,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,6,Please type in how old you are (enter numeric values only):,19
S1ID55,2025-07-30T08:16:25.403Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",THREE HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,4,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,9,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,8,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,4,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,6,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,8,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,7,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,4,Please type in how old you are (enter numeric values only):,46
S1ID101,2025-07-30T15:10:39.763Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",NINE HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Either,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,5,How CALM or STRESSED do YOU feel RIGHT NOW?,6,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,9,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,7,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,5,How CALM or STRESSED do YOU feel RIGHT NOW?,2,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,6,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,9,Please type in how old you are (enter numeric values only):,42
S1ID56,2025-07-31T13:33:40.774Z,bb_study1,0,0,0,0,"Please proceed with the auditory session in a separate window if you haven't already. Once you finish, return to this screen after completing the session. Type in 'OK', and press Submit to continue. ",TWELVE HERTZ,Please indicate your sex:,Female,"When you hold a phone to your head for a call, which ear do you usually listen with?",Right,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,5,How CALM or STRESSED do YOU feel RIGHT NOW?,7,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,9,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,7,How HAPPY or UNHAPPY do YOU feel RIGHT NOW?,3,How CALM or STRESSED do YOU feel RIGHT NOW?,4,How AGITATED or PEACEFUL do YOU feel RIGHT NOW?,6,How FOCUSED or DISTRACTED do YOU feel RIGHT NOW?,9,How CONTENT or FRUSTRATED do you feel RIGHT NOW?,7,Please type in how old you are (enter numeric values only):,21
